County,State_Abbr,State_Desc,CountyFIPS,Latitude,Longitude
St. Louis County,MN,Minnesota,27137,47.578635,-92.5145848
Stearns County,MN,Minnesota,27145,45.5552345,-94.6104822
Steele County,MN,Minnesota,27147,44.0152607,-93.2204527
Stevens County,MN,Minnesota,27149,45.5934609,-95.9923146
Swift County,MN,Minnesota,27151,45.2758101,-95.6901243
Todd County,MN,Minnesota,27153,46.0665694,-94.9005758
Traverse County,MN,Minnesota,27155,45.7699352,-96.4748315
Wabasha County,MN,Minnesota,27157,44.2896337,-92.2334539
Wadena County,MN,Minnesota,27159,46.5869861,-94.9886078
Waseca County,MN,Minnesota,27161,44.0184598,-93.5898443
Washington County,MN,Minnesota,27163,45.037929,-92.890117
Watonwan County,MN,Minnesota,27165,43.9781089,-94.613798
Wilkin County,MN,Minnesota,27167,46.3623354,-96.476657
Winona County,MN,Minnesota,27169,43.9813526,-91.7770438
Wright County,MN,Minnesota,27171,45.1750914,-93.9663964
Yellow Medicine County,MN,Minnesota,27173,44.7157358,-95.862756
Adair County,MO,Missouri,29001,40.1906655,-92.6035922
Andrew County,MO,Missouri,29003,39.9888628,-94.8035511
Atchison County,MO,Missouri,29005,40.431846,-95.4375546
Audrain County,MO,Missouri,29007,39.214481,-91.8434182
Barry County,MO,Missouri,29009,36.6993756,-93.8343344
Barton County,MO,Missouri,29011,37.5007989,-94.3440893
Bates County,MO,Missouri,29013,38.2572171,-94.3392459
Benton County,MO,Missouri,29015,38.3010358,-93.2879421
Bollinger County,MO,Missouri,29017,37.3184272,-90.0246452
Boone County,MO,Missouri,29019,38.9898614,-92.3102022
Buchanan County,MO,Missouri,29021,39.6603695,-94.8081728
Butler County,MO,Missouri,29023,36.7151802,-90.40313
Caldwell County,MO,Missouri,29025,39.6589977,-93.9791785
Callaway County,MO,Missouri,29027,38.835547,-91.9234458
Camden County,MO,Missouri,29029,38.0265275,-92.7653271
Cape Girardeau County,MO,Missouri,29031,37.3841408,-89.6856575
Carroll County,MO,Missouri,29033,39.4273754,-93.5002266
Carter County,MO,Missouri,29035,36.9448579,-90.9457051
Cass County,MO,Missouri,29037,38.6464737,-94.3545467
Cedar County,MO,Missouri,29039,37.7336549,-93.8500144
Chariton County,MO,Missouri,29041,39.5179685,-92.9616205
Christian County,MO,Missouri,29043,36.9697388,-93.1876139
Clark County,MO,Missouri,29045,40.4072747,-91.729472
Clay County,MO,Missouri,29047,39.3155512,-94.4215024
Clinton County,MO,Missouri,29049,39.6087233,-94.3958028
Cole County,MO,Missouri,29051,38.5032331,-92.2800271
Cooper County,MO,Missouri,29053,38.8470929,-92.8100688
Crawford County,MO,Missouri,29055,37.9665593,-91.3139358
Dade County,MO,Missouri,29057,37.4323495,-93.854878
Dallas County,MO,Missouri,29059,37.6835825,-93.0338146
Daviess County,MO,Missouri,29061,39.9628387,-93.970053
DeKalb County,MO,Missouri,29063,39.8946645,-94.4071901
Dent County,MO,Missouri,29065,37.6030721,-91.4897172
Douglas County,MO,Missouri,29067,36.9465168,-92.5158918
Dunklin County,MO,Missouri,29069,36.1530246,-90.0622538
Franklin County,MO,Missouri,29071,38.4130031,-91.072832
Gasconade County,MO,Missouri,29073,38.4411826,-91.5057795
Gentry County,MO,Missouri,29075,40.2081271,-94.4053211
Greene County,MO,Missouri,29077,37.2581957,-93.3406409
Grundy County,MO,Missouri,29079,40.1125409,-93.5650538
Harrison County,MO,Missouri,29081,40.34562,-93.9925818
Henry County,MO,Missouri,29083,38.3864909,-93.7926278
Hickory County,MO,Missouri,29085,37.9369099,-93.3229883
Holt County,MO,Missouri,29087,40.095724,-95.2190716
Howard County,MO,Missouri,29089,39.143365,-92.6959255
Howell County,MO,Missouri,29091,36.7743685,-91.8873677
Iron County,MO,Missouri,29093,37.6259709,-90.6995869
Jackson County,MO,Missouri,29095,39.005364,-94.3432105
Jasper County,MO,Missouri,29097,37.2051967,-94.3372594
Jefferson County,MO,Missouri,29099,38.2576296,-90.5436807
Johnson County,MO,Missouri,29101,38.741528,-93.8118634
Knox County,MO,Missouri,29103,40.1368559,-92.1468345
Laclede County,MO,Missouri,29105,37.6596977,-92.594843
Lafayette County,MO,Missouri,29107,39.0687048,-93.8026388
Lawrence County,MO,Missouri,29109,37.1065898,-93.8305507
Lewis County,MO,Missouri,29111,40.0845592,-91.7288031
Lincoln County,MO,Missouri,29113,39.0622547,-90.9629165
Linn County,MO,Missouri,29115,39.8644404,-93.108019
Livingston County,MO,Missouri,29117,39.778587,-93.5482013
Macon County,MO,Missouri,29121,39.829795,-92.56434
Madison County,MO,Missouri,29123,37.4744807,-90.3434128
Maries County,MO,Missouri,29125,38.1626154,-91.923601
Marion County,MO,Missouri,29127,39.8075383,-91.6353791
McDonald County,MO,Missouri,29119,36.6279546,-94.3437164
Mercer County,MO,Missouri,29129,40.4214135,-93.5676313
Miller County,MO,Missouri,29131,38.2166802,-92.4298762
Mississippi County,MO,Missouri,29133,36.826264,-89.2959286
Moniteau County,MO,Missouri,29135,38.6330371,-92.5836417
Monroe County,MO,Missouri,29137,39.4982695,-92.0064582
Montgomery County,MO,Missouri,29139,38.9351835,-91.465427
Morgan County,MO,Missouri,29141,38.4208062,-92.8748346
New Madrid County,MO,Missouri,29143,36.5942608,-89.6559485
Newton County,MO,Missouri,29145,36.9083713,-94.335034
Nodaway County,MO,Missouri,29147,40.3611359,-94.8831457
Oregon County,MO,Missouri,29149,36.6853104,-91.4018272
Osage County,MO,Missouri,29151,38.4642535,-91.8595036
Ozark County,MO,Missouri,29153,36.6495904,-92.4585492
Pemiscot County,MO,Missouri,29155,36.2099162,-89.7859419
Perry County,MO,Missouri,29157,37.7111296,-89.8021249
Pettis County,MO,Missouri,29159,38.7273667,-93.2852073
Phelps County,MO,Missouri,29161,37.8663263,-91.7903492
Pike County,MO,Missouri,29163,39.3399592,-91.1716071
Platte County,MO,Missouri,29165,39.37869,-94.7614765
Polk County,MO,Missouri,29167,37.6167611,-93.4008166
Pulaski County,MO,Missouri,29169,37.8248346,-92.2070224
Putnam County,MO,Missouri,29171,40.4786055,-93.0145314
Ralls County,MO,Missouri,29173,39.5534554,-91.5247867
Randolph County,MO,Missouri,29175,39.4392486,-92.4929595
Ray County,MO,Missouri,29177,39.3084005,-93.9957462
Reynolds County,MO,Missouri,29179,37.3664637,-90.9722821
Ripley County,MO,Missouri,29181,36.6501703,-90.874834
Saline County,MO,Missouri,29195,39.1358403,-93.2041639
Schuyler County,MO,Missouri,29197,40.4693611,-92.5190156
Scotland County,MO,Missouri,29199,40.4476855,-92.1428235
Scott County,MO,Missouri,29201,37.0477927,-89.5680975
Shannon County,MO,Missouri,29203,37.1524984,-91.3913284
Shelby County,MO,Missouri,29205,39.7975309,-92.0887194
St. Charles County,MO,Missouri,29183,38.7811023,-90.6749153
St. Clair County,MO,Missouri,29185,38.0422304,-93.7765602
St. Francois County,MO,Missouri,29187,37.8107068,-90.4738684
St. Louis County,MO,Missouri,29189,38.6406881,-90.4460731
St. Louis city,MO,Missouri,29510,38.6356988,-90.2445816
Ste. Genevieve County,MO,Missouri,29186,37.8858449,-90.1615306
Stoddard County,MO,Missouri,29207,36.8515565,-89.9474812
Stone County,MO,Missouri,29209,36.7458225,-93.4578424
Sullivan County,MO,Missouri,29211,40.209587,-93.1097826
Taney County,MO,Missouri,29213,36.6498267,-93.0428188
Texas County,MO,Missouri,29215,37.3142565,-91.9644783
Vernon County,MO,Missouri,29217,37.8501957,-94.3415972
Warren County,MO,Missouri,29219,38.761902,-91.1593065
Washington County,MO,Missouri,29221,37.9426107,-90.8970179
Wayne County,MO,Missouri,29223,37.1110737,-90.4539307
Webster County,MO,Missouri,29225,37.2808043,-92.8760795
Worth County,MO,Missouri,29227,40.4804994,-94.4191982
Wright County,MO,Missouri,29229,37.2676331,-92.479989
Adams County,MS,Mississippi,28001,31.4862243,-91.3517966
Alcorn County,MS,Mississippi,28003,34.8865689,-88.5811091
Amite County,MS,Mississippi,28005,31.2039333,-90.7955421
Attala County,MS,Mississippi,28007,33.0904678,-89.5886219
Benton County,MS,Mississippi,28009,34.8095927,-89.200213
Bolivar County,MS,Mississippi,28011,33.7991391,-90.8841199
Calhoun County,MS,Mississippi,28013,33.9366339,-89.3371142
Carroll County,MS,Mississippi,28015,33.4407948,-89.918887
Chickasaw County,MS,Mississippi,28017,33.9332767,-88.9475579
Choctaw County,MS,Mississippi,28019,33.3459638,-89.2513319
Claiborne County,MS,Mississippi,28021,31.9728096,-90.9154239
Clarke County,MS,Mississippi,28023,32.0453738,-88.6879756
Clay County,MS,Mississippi,28025,33.65967,-88.782468
Coahoma County,MS,Mississippi,28027,34.2303156,-90.6040104
Copiah County,MS,Mississippi,28029,31.8669151,-90.4487578
Covington County,MS,Mississippi,28031,31.633331,-89.5488968
DeSoto County,MS,Mississippi,28033,34.8749217,-89.9912114
Forrest County,MS,Mississippi,28035,31.1885802,-89.2594467
Franklin County,MS,Mississippi,28037,31.4777726,-90.8954573
George County,MS,Mississippi,28039,30.8554305,-88.6422679
Greene County,MS,Mississippi,28041,31.2128455,-88.6348108
Grenada County,MS,Mississippi,28043,33.770031,-89.8027405
Hancock County,MS,Mississippi,28045,30.3916415,-89.4827905
Harrison County,MS,Mississippi,28047,30.4165357,-89.0833762
Hinds County,MS,Mississippi,28049,32.2677879,-90.4660171
Holmes County,MS,Mississippi,28051,33.1259415,-90.0911968
Humphreys County,MS,Mississippi,28053,33.1309962,-90.5234209
Issaquena County,MS,Mississippi,28055,32.7555393,-91.0035351
Itawamba County,MS,Mississippi,28057,34.2810747,-88.3631269
Jackson County,MS,Mississippi,28059,30.4560045,-88.6251005
Jasper County,MS,Mississippi,28061,32.0167482,-89.1191761
Jefferson County,MS,Mississippi,28063,31.7336333,-91.0438779
Jefferson Davis County,MS,Mississippi,28065,31.5648075,-89.8270863
Jones County,MS,Mississippi,28067,31.6166011,-89.1685317
Kemper County,MS,Mississippi,28069,32.7501361,-88.6256306
Lafayette County,MS,Mississippi,28071,34.353078,-89.4853847
Lamar County,MS,Mississippi,28073,31.1975865,-89.5063691
Lauderdale County,MS,Mississippi,28075,32.4039981,-88.6604487
Lawrence County,MS,Mississippi,28077,31.5500087,-90.1075299
Leake County,MS,Mississippi,28079,32.7606302,-89.5222495
Lee County,MS,Mississippi,28081,34.2923703,-88.6824388
Leflore County,MS,Mississippi,28083,33.5497896,-90.2949343
Lincoln County,MS,Mississippi,28085,31.5352155,-90.4535663
Lowndes County,MS,Mississippi,28087,33.4714237,-88.4397227
Madison County,MS,Mississippi,28089,32.6343703,-90.0341603
Marion County,MS,Mississippi,28091,31.2301672,-89.821712
Marshall County,MS,Mississippi,28093,34.7661897,-89.504231
Monroe County,MS,Mississippi,28095,33.8900295,-88.4850379
Montgomery County,MS,Mississippi,28097,33.5007144,-89.6396251
Neshoba County,MS,Mississippi,28099,32.752518,-89.1192743
Newton County,MS,Mississippi,28101,32.4019702,-89.1184115
Noxubee County,MS,Mississippi,28103,33.106606,-88.5661522
Oktibbeha County,MS,Mississippi,28105,33.4223134,-88.8761514
Panola County,MS,Mississippi,28107,34.3652052,-89.9630654
Pearl River County,MS,Mississippi,28109,30.7747929,-89.5869043
Perry County,MS,Mississippi,28111,31.1693073,-88.9887554
Pike County,MS,Mississippi,28113,31.1775159,-90.3977254
Pontotoc County,MS,Mississippi,28115,34.2270808,-89.0372387
Prentiss County,MS,Mississippi,28117,34.6205664,-88.5221836
Quitman County,MS,Mississippi,28119,34.2528327,-90.2901707
Rankin County,MS,Mississippi,28121,32.2671233,-89.946063
Scott County,MS,Mississippi,28123,32.4119595,-89.5334861
Sharkey County,MS,Mississippi,28125,32.8923946,-90.8276129
Simpson County,MS,Mississippi,28127,31.9025047,-89.9177086
Smith County,MS,Mississippi,28129,32.019029,-89.4948763
Stone County,MS,Mississippi,28131,30.790184,-89.112297
Sunflower County,MS,Mississippi,28133,33.6055289,-90.5950901
Tallahatchie County,MS,Mississippi,28135,33.9545292,-90.1722434
Tate County,MS,Mississippi,28137,34.6495527,-89.9431054
Tippah County,MS,Mississippi,28139,34.7636183,-88.9188185
Tishomingo County,MS,Mississippi,28141,34.7388349,-88.2348272
Tunica County,MS,Mississippi,28143,34.6522011,-90.3717697
Union County,MS,Mississippi,28145,34.4895325,-89.0023393
Walthall County,MS,Mississippi,28147,31.164492,-90.1034306
Warren County,MS,Mississippi,28149,32.3560946,-90.8523838
Washington County,MS,Mississippi,28151,33.273174,-90.9444459
Wayne County,MS,Mississippi,28153,31.642503,-88.678214
Webster County,MS,Mississippi,28155,33.6120605,-89.2839612
Wilkinson County,MS,Mississippi,28157,31.1610908,-91.3246169
Winston County,MS,Mississippi,28159,33.0787236,-89.0373913
Yalobusha County,MS,Mississippi,28161,34.0306661,-89.7038072
Yazoo County,MS,Mississippi,28163,32.7656747,-90.3879282
Beaverhead County,MT,Montana,30001,45.1338633,-112.8928694
Big Horn County,MT,Montana,30003,45.4078679,-107.5181619
Blaine County,MT,Montana,30005,48.4282823,-108.9676475
Broadwater County,MT,Montana,30007,46.3298486,-111.4978728
Carbon County,MT,Montana,30009,45.2244683,-109.0285543
Carter County,MT,Montana,30011,45.5168247,-104.5153243
Cascade County,MT,Montana,30013,47.3165751,-111.3502622
Chouteau County,MT,Montana,30015,47.8868343,-110.4362004
Custer County,MT,Montana,30017,46.2614136,-105.5503521
Daniels County,MT,Montana,30019,48.794429,-105.5417385
Dawson County,MT,Montana,30021,47.2661301,-104.8982713
Deer Lodge County,MT,Montana,30023,46.0946716,-113.1416236
Fallon County,MT,Montana,30025,46.3181841,-104.4057182
Fergus County,MT,Montana,30027,47.2218156,-109.2329562
Flathead County,MT,Montana,30029,48.2954221,-114.0520587
Gallatin County,MT,Montana,30031,45.5180536,-111.1639214
Garfield County,MT,Montana,30033,47.2671843,-106.9959912
Glacier County,MT,Montana,30035,48.7056706,-112.9905023
Golden Valley County,MT,Montana,30037,46.3806243,-109.1745855
Granite County,MT,Montana,30039,46.3959554,-113.4273564
Hill County,MT,Montana,30041,48.6319595,-110.106321
Jefferson County,MT,Montana,30043,46.1242317,-112.0594284
Judith Basin County,MT,Montana,30045,47.032558,-110.30532
Lake County,MT,Montana,30047,47.6429007,-114.0836866
Lewis and Clark County,MT,Montana,30049,47.1320133,-112.3733673
Liberty County,MT,Montana,30051,48.5596541,-111.0369242
Lincoln County,MT,Montana,30053,48.5523847,-115.4631849
Madison County,MT,Montana,30057,45.3252895,-111.9137914
McCone County,MT,Montana,30055,47.6296277,-105.757222
Meagher County,MT,Montana,30059,46.5856996,-110.9217396
Mineral County,MT,Montana,30061,47.1296868,-115.0853849
Missoula County,MT,Montana,30063,47.0272632,-113.8926911
Musselshell County,MT,Montana,30065,46.5052807,-108.4397631
Park County,MT,Montana,30067,45.4630812,-110.5349297
Petroleum County,MT,Montana,30069,47.1419168,-108.2265753
Phillips County,MT,Montana,30071,48.2501432,-107.9288973
Pondera County,MT,Montana,30073,48.2286037,-112.2207612
Powder River County,MT,Montana,30075,45.4089262,-105.555344
Powell County,MT,Montana,30077,46.8442254,-112.9310998
Prairie County,MT,Montana,30079,46.8123837,-105.5039937
Ravalli County,MT,Montana,30081,46.0777441,-114.105795
Richland County,MT,Montana,30083,47.785633,-104.5634082
Roosevelt County,MT,Montana,30085,48.2827471,-104.9951698
Rosebud County,MT,Montana,30087,46.1732061,-106.6667917
Sanders County,MT,Montana,30089,47.7564968,-115.1803062
Sheridan County,MT,Montana,30091,48.7055228,-104.5339129
Silver Bow County,MT,Montana,30093,45.8962319,-112.6600714
Stillwater County,MT,Montana,30095,45.6585447,-109.3815759
Sweet Grass County,MT,Montana,30097,45.8112917,-109.944796
Teton County,MT,Montana,30099,47.8190352,-112.2817249
Toole County,MT,Montana,30101,48.6451246,-111.7334723
Treasure County,MT,Montana,30103,46.2294408,-107.2857723
Valley County,MT,Montana,30105,48.3498496,-106.6704238
Wheatland County,MT,Montana,30107,46.4969673,-109.8576843
Wibaux County,MT,Montana,30109,46.9629657,-104.2745184
Yellowstone County,MT,Montana,30111,45.9369867,-108.2766564
Alamance County,NC,North Carolina,37001,36.0439535,-79.4005733
Alexander County,NC,North Carolina,37003,35.9209506,-81.1774668
Alleghany County,NC,North Carolina,37005,36.4893563,-81.1322987
Anson County,NC,North Carolina,37007,34.9749722,-80.1097633
Ashe County,NC,North Carolina,37009,36.4434687,-81.4993343
Avery County,NC,North Carolina,37011,36.07209,-81.9202847
Beaufort County,NC,North Carolina,37013,35.4823128,-76.8420144
Bertie County,NC,North Carolina,37015,36.0590432,-76.9623641
Bladen County,NC,North Carolina,37017,34.5919375,-78.5394885
Brunswick County,NC,North Carolina,37019,34.0387542,-78.2277653
Buncombe County,NC,North Carolina,37021,35.6093706,-82.5304234
Burke County,NC,North Carolina,37023,35.746182,-81.7061795
Cabarrus County,NC,North Carolina,37025,35.3883455,-80.5527284
Caldwell County,NC,North Carolina,37027,35.9663959,-81.5125404
Camden County,NC,North Carolina,37029,36.3423438,-76.1624876
Carteret County,NC,North Carolina,37031,34.8583428,-76.5358602
Caswell County,NC,North Carolina,37033,36.3942984,-79.339609
Catawba County,NC,North Carolina,37035,35.6618826,-81.2149057
Chatham County,NC,North Carolina,37037,35.7049939,-79.2514542
Cherokee County,NC,North Carolina,37039,35.1371499,-84.0614491
Chowan County,NC,North Carolina,37041,36.128979,-76.6027521
Clay County,NC,North Carolina,37043,35.0529971,-83.7522638
Cleveland County,NC,North Carolina,37045,35.3346302,-81.5571145
Columbus County,NC,North Carolina,37047,34.2616017,-78.6393077
Craven County,NC,North Carolina,37049,35.1168292,-77.0813197
Cumberland County,NC,North Carolina,37051,35.0501921,-78.8287187
Currituck County,NC,North Carolina,37053,36.3721739,-75.9412242
Dare County,NC,North Carolina,37055,35.6062688,-75.7675364
Davidson County,NC,North Carolina,37057,35.7951312,-80.207107
Davie County,NC,North Carolina,37059,35.9293554,-80.5425524
Duplin County,NC,North Carolina,37061,34.9344033,-77.9335434
Durham County,NC,North Carolina,37063,36.0338282,-78.8781246
Edgecombe County,NC,North Carolina,37065,35.9170773,-77.6027422
Forsyth County,NC,North Carolina,37067,36.1324661,-80.2569608
Franklin County,NC,North Carolina,37069,36.0882406,-78.2830903
Gaston County,NC,North Carolina,37071,35.2933443,-81.1772556
Gates County,NC,North Carolina,37073,36.4421353,-76.7023552
Graham County,NC,North Carolina,37075,35.3483644,-83.8309147
Granville County,NC,North Carolina,37077,36.299884,-78.6576338
Greene County,NC,North Carolina,37079,35.481959,-77.6816876
Guilford County,NC,North Carolina,37081,36.079065,-79.7886652
Halifax County,NC,North Carolina,37083,36.2514375,-77.6448423
Harnett County,NC,North Carolina,37085,35.3686348,-78.8716104
Haywood County,NC,North Carolina,37087,35.5588823,-82.9813074
Henderson County,NC,North Carolina,37089,35.3364146,-82.4797406
Hertford County,NC,North Carolina,37091,36.3635174,-76.981616
Hoke County,NC,North Carolina,37093,35.0172328,-79.2419635
Hyde County,NC,North Carolina,37095,35.4081567,-76.1536867
Iredell County,NC,North Carolina,37097,35.8062505,-80.8745238
Jackson County,NC,North Carolina,37099,35.2854541,-83.1239657
Johnston County,NC,North Carolina,37101,35.5134188,-78.3673482
Jones County,NC,North Carolina,37103,35.0322677,-77.3561946
Lee County,NC,North Carolina,37105,35.4763365,-79.1721174
Lenoir County,NC,North Carolina,37107,35.2400662,-77.6355141
Lincoln County,NC,North Carolina,37109,35.4884909,-81.2268928
Macon County,NC,North Carolina,37113,35.1529593,-83.421901
Madison County,NC,North Carolina,37115,35.8642058,-82.7126309
Martin County,NC,North Carolina,37117,35.8473006,-77.1196022
McDowell County,NC,North Carolina,37111,35.6822711,-82.0480438
Mecklenburg County,NC,North Carolina,37119,35.2468623,-80.8338317
Mitchell County,NC,North Carolina,37121,36.013102,-82.1635541
Montgomery County,NC,North Carolina,37123,35.3275482,-79.9107517
Moore County,NC,North Carolina,37125,35.3082717,-79.4927248
Nash County,NC,North Carolina,37127,35.9659447,-77.9875546
New Hanover County,NC,North Carolina,37129,34.1834455,-77.8642043
Northampton County,NC,North Carolina,37131,36.4217739,-77.3983518
Onslow County,NC,North Carolina,37133,34.7631087,-77.4994691
Orange County,NC,North Carolina,37135,36.0625255,-79.120033
Pamlico County,NC,North Carolina,37137,35.1475747,-76.6652684
Pasquotank County,NC,North Carolina,37139,36.2651986,-76.2606907
Pender County,NC,North Carolina,37141,34.5125561,-77.8881063
Perquimans County,NC,North Carolina,37143,36.1808969,-76.4032445
Person County,NC,North Carolina,37145,36.3863559,-78.9656305
Pitt County,NC,North Carolina,37147,35.5924897,-77.3727387
Polk County,NC,North Carolina,37149,35.2779011,-82.1676211
Randolph County,NC,North Carolina,37151,35.7099148,-79.8062153
Richmond County,NC,North Carolina,37153,35.004636,-79.7556946
Robeson County,NC,North Carolina,37155,34.6392096,-79.1008811
Rockingham County,NC,North Carolina,37157,36.3818062,-79.7827539
Rowan County,NC,North Carolina,37159,35.641355,-80.5217214
Rutherford County,NC,North Carolina,37161,35.4027469,-81.9195825
Sampson County,NC,North Carolina,37163,34.9892978,-78.3712605
Scotland County,NC,North Carolina,37165,34.8400226,-79.4773366
Stanly County,NC,North Carolina,37167,35.3104492,-80.2543742
Stokes County,NC,North Carolina,37169,36.3937966,-80.2699209
Surry County,NC,North Carolina,37171,36.415416,-80.6864631
Swain County,NC,North Carolina,37173,35.5688491,-83.4656136
Transylvania County,NC,North Carolina,37175,35.2101025,-82.816666
Tyrrell County,NC,North Carolina,37177,35.8704196,-76.1653454
Union County,NC,North Carolina,37179,34.9918204,-80.5304264
Vance County,NC,North Carolina,37181,36.3654806,-78.4054343
Wake County,NC,North Carolina,37183,35.7898464,-78.650624
Warren County,NC,North Carolina,37185,36.3981051,-78.0998993
Washington County,NC,North Carolina,37187,35.844713,-76.5722906
Watauga County,NC,North Carolina,37189,36.2353679,-81.7098875
Wayne County,NC,North Carolina,37191,35.3541896,-78.0086695
Wilkes County,NC,North Carolina,37193,36.2088833,-81.1660949
Wilson County,NC,North Carolina,37195,35.7003569,-77.9215978
Yadkin County,NC,North Carolina,37197,36.1587653,-80.6651641
Yancey County,NC,North Carolina,37199,35.8893259,-82.3039535
Adams County,ND,North Dakota,38001,46.0968146,-102.5331983
Barnes County,ND,North Dakota,38003,46.94255,-98.0701946
Benson County,ND,North Dakota,38005,48.071743,-99.3511517
Billings County,ND,North Dakota,38007,47.007044,-103.3640163
Bottineau County,ND,North Dakota,38009,48.7944116,-100.8312572
Bowman County,ND,North Dakota,38011,46.1101438,-103.5059433
Burke County,ND,North Dakota,38013,48.7864534,-102.5200874
Burleigh County,ND,North Dakota,38015,46.9788291,-100.4695326
Cass County,ND,North Dakota,38017,46.9270033,-97.2523747
Cavalier County,ND,North Dakota,38019,48.7684388,-98.4637903
Dickey County,ND,North Dakota,38021,46.1077559,-98.4965182
Divide County,ND,North Dakota,38023,48.8147537,-103.5093256
Dunn County,ND,North Dakota,38025,47.3545572,-102.6123216
Eddy County,ND,North Dakota,38027,47.7234355,-98.9004745
Emmons County,ND,North Dakota,38029,46.2842552,-100.2378424
Foster County,ND,North Dakota,38031,47.4714315,-98.8728755
Golden Valley County,ND,North Dakota,38033,46.9389237,-103.8446117
Grand Forks County,ND,North Dakota,38035,47.9260026,-97.450851
Grant County,ND,North Dakota,38037,46.3578269,-101.6390494
Griggs County,ND,North Dakota,38039,47.4563342,-98.2322863
Hettinger County,ND,North Dakota,38041,46.4357038,-102.454238
Kidder County,ND,North Dakota,38043,46.9382725,-99.731198
LaMoure County,ND,North Dakota,38045,46.4641952,-98.5260571
Logan County,ND,North Dakota,38047,46.469278,-99.5045846
McHenry County,ND,North Dakota,38049,48.2338417,-100.6332668
McIntosh County,ND,North Dakota,38051,46.1086815,-99.4164868
McKenzie County,ND,North Dakota,38053,47.7424751,-103.4032148
McLean County,ND,North Dakota,38055,47.6532061,-101.4219144
Mercer County,ND,North Dakota,38057,47.3071473,-101.8333279
Morton County,ND,North Dakota,38059,46.7108188,-101.2982647
Mountrail County,ND,North Dakota,38061,48.2100726,-102.3648952
Nelson County,ND,North Dakota,38063,47.9186666,-98.2044278
Oliver County,ND,North Dakota,38065,47.1180789,-101.3314198
Pembina County,ND,North Dakota,38067,48.7668959,-97.5454045
Pierce County,ND,North Dakota,38069,48.2388827,-99.966497
Ramsey County,ND,North Dakota,38071,48.2661631,-98.739031
Ransom County,ND,North Dakota,38073,46.4492764,-97.6475541
Renville County,ND,North Dakota,38075,48.7127815,-101.6581522
Richland County,ND,North Dakota,38077,46.2652192,-96.9379599
Rolette County,ND,North Dakota,38079,48.7682715,-99.8404634
Sargent County,ND,North Dakota,38081,46.1082035,-97.6300507
Sheridan County,ND,North Dakota,38083,47.5813594,-100.3309858
Sioux County,ND,North Dakota,38085,46.1106181,-101.061284
Slope County,ND,North Dakota,38087,46.4458338,-103.462462
Stark County,ND,North Dakota,38089,46.8170312,-102.6620262
Steele County,ND,North Dakota,38091,47.4510624,-97.71892
Stutsman County,ND,North Dakota,38093,46.9722235,-98.9561228
Towner County,ND,North Dakota,38095,48.6821831,-99.2481583
Traill County,ND,North Dakota,38097,47.4462146,-97.1647538
Walsh County,ND,North Dakota,38099,48.3769789,-97.7222304
Ward County,ND,North Dakota,38101,48.2166858,-101.5405369
Wells County,ND,North Dakota,38103,47.5808513,-99.6822135
Williams County,ND,North Dakota,38105,48.3557649,-103.5013332
Adams County,NE,Nebraska,31001,40.5206322,-98.5000441
Antelope County,NE,Nebraska,31003,42.1832253,-98.0580367
Arthur County,NE,Nebraska,31005,41.5719297,-101.6959166
Banner County,NE,Nebraska,31007,41.5397495,-103.7262626
Blaine County,NE,Nebraska,31009,41.931945,-99.9964074
Boone County,NE,Nebraska,31011,41.7039345,-98.0704764
Box Butte County,NE,Nebraska,31013,42.2103804,-103.0817795
Boyd County,NE,Nebraska,31015,42.8944477,-98.7730221
Brown County,NE,Nebraska,31017,42.3595618,-99.9239198
Buffalo County,NE,Nebraska,31019,40.8552654,-99.0749839
Burt County,NE,Nebraska,31021,41.8541794,-96.3377462
Butler County,NE,Nebraska,31023,41.2260724,-97.1320395
Cass County,NE,Nebraska,31025,40.9098778,-96.1406086
Cedar County,NE,Nebraska,31027,42.6045604,-97.2568696
Chase County,NE,Nebraska,31029,40.5303903,-101.6941918
Cherry County,NE,Nebraska,31031,42.571323,-101.0476532
Cheyenne County,NE,Nebraska,31033,41.2142358,-103.0119289
Clay County,NE,Nebraska,31035,40.5236693,-98.0508585
Colfax County,NE,Nebraska,31037,41.57496,-97.0889449
Cuming County,NE,Nebraska,31039,41.9158651,-96.7885168
Custer County,NE,Nebraska,31041,41.3938927,-99.7268662
Dakota County,NE,Nebraska,31043,42.3916244,-96.561327
Dawes County,NE,Nebraska,31045,42.7130379,-103.1354358
Dawson County,NE,Nebraska,31047,40.86784,-99.8155833
Deuel County,NE,Nebraska,31049,41.1119026,-102.332609
Dixon County,NE,Nebraska,31051,42.4850864,-96.8557845
Dodge County,NE,Nebraska,31053,41.5770082,-96.6458524
Douglas County,NE,Nebraska,31055,41.2970908,-96.1540664
Dundy County,NE,Nebraska,31057,40.180165,-101.6811327
Fillmore County,NE,Nebraska,31059,40.5250399,-97.5967053
Franklin County,NE,Nebraska,31061,40.1832031,-98.96208
Frontier County,NE,Nebraska,31063,40.5309469,-100.4066834
Furnas County,NE,Nebraska,31065,40.191865,-99.9096631
Gage County,NE,Nebraska,31067,40.2552337,-96.6834528
Garden County,NE,Nebraska,31069,41.6333638,-102.3029845
Garfield County,NE,Nebraska,31071,41.9068675,-98.951231
Gosper County,NE,Nebraska,31073,40.5090947,-99.8232058
Grant County,NE,Nebraska,31075,41.9139574,-101.7559645
